62 000 DH,Année-Modèle:2005,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Ford,Modèle:Fiesta,Puissance fiscale:-,Secteur:anfa,"Type:Voitures, Offre", Casablanca
130 000 DH,Année-Modèle:2006,Kilométrage:25 000 - 29 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:Classe CLS,Puissance fiscale:20 CV,Secteur:centre_ville,"Type:Voitures, Offre", Nador,Numéro vérifié 
90 000 DH,Année-Modèle:2003,Kilométrage:170 000 - 179 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:GOLF 4,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Casablanca
43 000 DH,Année-Modèle:1984,Kilométrage:55 000 - 59 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Jetta,Puissance fiscale:6 CV,Secteur:californie,"Type:Voitures, Offre", Tanger,Numéro vérifié 
31 000 DH,Année-Modèle:2001,Kilométrage:30 000 - 34 999,Type de carburant:Diesel,Marque:Fiat,Modèle:Palio,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Kénitra,Numéro vérifié 
53 000 DH,Année-Modèle:2008,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:Partner,Puissance fiscale:7 CV,Secteur:autre_secteur,"Type:Voitures, Offre", Meknès,Numéro vérifié 
57 000 DH,Année-Modèle:1992,Kilométrage:0 - 4 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:190,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Casablanca
24 000 DH,Année-Modèle:1999,Kilométrage:0 - 4 999,Type de carburant:Essence,Marque:BMW,Modèle:Serie 3,Puissance fiscale:9 CV,-,"Type:Voitures, Offre", Ouarzazate,Numéro vérifié 
35 000 DH,Année-Modèle:1990,Kilométrage:15 000 - 19 999,Type de carburant:Essence,Marque:Peugeot,Modèle:205,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Agadir,Numéro vérifié 
40 150 DH,Année-Modèle:2005,Kilométrage:20 000 - 24 999,Type de carburant:Essence,Marque:Renault,Modèle:Clio,Puissance fiscale:-,Secteur:autre_secteur,"Type:Voitures, Offre", Agadir
27 000 DH,Année-Modèle:1987,Kilométrage:35 000 - 39 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:205,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Casablanca
30 000 DH,Année-Modèle:1998,Kilométrage:40 000 - 44 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:306,Puissance fiscale:-,Secteur:zawiyat_sidi_wassel,"Type:Voitures, Offre", Safi
36 000 DH,Année-Modèle:2009,Kilométrage:45 000 - 49 999,Type de carburant:Essence,Marque:Suzuki,Modèle:Alto,Puissance fiscale:5 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
35 000 DH,Année-Modèle:1992,Kilométrage:15 000 - 19 999,Type de carburant:Diesel,Marque:Renault,Modèle:EXPRESS,Puissance fiscale:-,Secteur:toute_la_ville,"Type:Voitures, Offre", Sidi Slimane
27 000 DH,Année-Modèle:1988,Kilométrage:0 - 4 999,Type de carburant:Diesel,Marque:Renault,Modèle:R5,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
45 000 DH,Année-Modèle:2002,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:306,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Fès
38 000 DH,Année-Modèle:2005,Kilométrage:140 000 - 149 999,Type de carburant:Essence,Marque:Chevrolet,Modèle:Aveo,Puissance fiscale:7 CV,Secteur:oasis,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
38 000 DH,Année-Modèle:2004,Kilométrage:140 000 - 149 999,Type de carburant:Diesel,Marque:Fiat,Modèle:Siena,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Kénitra,Numéro vérifié 
45 000 DH,Année-Modèle:1993,Kilométrage:0 - 4 999,Type de carburant:Diesel,Marque:Renault,Modèle:19,Puissance fiscale:-,Secteur:el_alia,"Type:Voitures, Offre", Mohammedia
138 000 DH,Année-Modèle:2013,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Renault,Modèle:Master,Puissance fiscale:-,Secteur:anfa,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
50 000 DH,Année-Modèle:2000,Kilométrage:160 000 - 169 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:406,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Fès
114 000 DH,Année-Modèle:2010,Kilométrage:180 000 - 189 999,Type de carburant:Diesel,Marque:Opel,Modèle:Insignia,Puissance fiscale:8 CV,Secteur:autre_secteur,"Type:Voitures, Offre", Safi
190 000 DH,Année-Modèle:2014,Kilométrage:180 000 - 189 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Tiguan,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Safi,Numéro vérifié 
50 000 DH,Année-Modèle:2008,Kilométrage:15 000 - 19 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Logan,Puissance fiscale:6 CV,Secteur:autre_secteur,"Type:Voitures, Offre", Agadir
49 000 DH,Année-Modèle:2000,Kilométrage:110 000 - 119 999,Type de carburant:Essence,Marque:Peugeot,Modèle:206,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
34 000 DH,Année-Modèle:1999,Kilométrage:150 000 - 159 999,Type de carburant:Essence,Marque:Fiat,Modèle:Siena,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Sefrou
73 000 DH,Année-Modèle:2011,Kilométrage:110 000 - 119 999,Type de carburant:Essence,Marque:Peugeot,Modèle:308,Puissance fiscale:-,Secteur:centre_ville,"Type:Voitures, Offre", Nador
89 000 DH,Année-Modèle:2014,Kilométrage:140 000 - 149 999,Type de carburant:Diesel,Marque:Citroen,Modèle:C-Elysée,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Rabat,Numéro vérifié 
40 000 DH,Année-Modèle:2007,Kilométrage:5 000 - 9 999,Type de carburant:Essence,Marque:Fiat,Modèle:Linea,Puissance fiscale:-,-,"Type:Voitures, Offre", Casablanca
35 000 DH,Année-Modèle:1990,Kilométrage:15 000 - 19 999,Type de carburant:Essence,Marque:Peugeot,Modèle:301,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Agadir,Numéro vérifié 
10 700 DH,Année-Modèle:2009,Kilométrage:25 000 - 29 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Caddy,Puissance fiscale:-,-,"Type:Voitures, Offre", Kénitra
15 000 DH,Année-Modèle:1987,Kilométrage:0 - 4 999,Type de carburant:Diesel,Marque:Renault,Modèle:R21,Puissance fiscale:8 CV,Secteur:ain_chock,"Type:Voitures, Offre", Casablanca
65 000 DH,Année-Modèle:2008,Kilométrage:20 000 - 24 999,Type de carburant:Essence,Marque:Peugeot,Modèle:308,Puissance fiscale:-,Secteur:ain_chock,"Type:Voitures, Offre", Casablanca
40 000 DH,Année-Modèle:1984,Kilométrage:20 000 - 24 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:190,Puissance fiscale:-,-,"Type:Voitures, Offre", Laâyoune
118 000 DH,Année-Modèle:2016,Kilométrage:45 000 - 49 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Sandero,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Fès
82 000 DH,Année-Modèle:2002,Kilométrage:30 000 - 34 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:GOLF 4,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Fès,Numéro vérifié 
95 000 DH,Année-Modèle:2014,Kilométrage:35 000 - 39 999,Type de carburant:Essence,Marque:Ford,Modèle:Focus,Puissance fiscale:6 CV,Secteur:toute_la_ville,"Type:Voitures, Offre", Béni Mellal
180 000 DH,Année-Modèle:2012,Kilométrage:140 000 - 149 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Passat,Puissance fiscale:8 CV,Secteur:hay_riad,"Type:Voitures, Offre", Rabat,Numéro vérifié 
92 000 DH,Année-Modèle:2010,Kilométrage:180 000 - 189 999,Type de carburant:Diesel,Marque:Ford,Modèle:Focus,Puissance fiscale:-,Secteur:toute_la_ville,"Type:Voitures, Offre", Al Hoceïma,Numéro vérifié 
68 000 DH,Année-Modèle:2012,Kilométrage:85 000 - 89 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Logan,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Goulmima
65 000 DH,Année-Modèle:2012,Kilométrage:95 000 - 99 999,Type de carburant:Essence,Marque:Renault,Modèle:Clio,Puissance fiscale:-,Secteur:el_alia,"Type:Voitures, Offre", Mohammedia
130 000 DH,Année-Modèle:2015,Kilométrage:95 000 - 99 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Duster,Puissance fiscale:-,Secteur:sbata,"Type:Voitures, Offre", Casablanca
68 000 DH,Année-Modèle:2007,Kilométrage:170 000 - 179 999,Type de carburant:Essence,Marque:Honda,Modèle:Accord,Puissance fiscale:-,Secteur:agdal,"Type:Voitures, Offre", Fès
130 000 DH,Année-Modèle:2009,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Audi,Modèle:A4,Puissance fiscale:-,Secteur:hassan,"Type:Voitures, Offre", Rabat
99 000 DH,Année-Modèle:2011,Kilométrage:0 - 4 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Duster,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca
218 000 DH,Année-Modèle:2009,Kilométrage:140 000 - 149 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:Classe E,Puissance fiscale:-,Secteur:hay_riad,"Type:Voitures, Offre", Rabat
69 000 DH,Année-Modèle:2005,Kilométrage:20 000 - 24 999,Type de carburant:Diesel,Marque:Renault,Modèle:GRAND SCENIC,Puissance fiscale:-,Secteur:centre_ville,"Type:Voitures, Offre", Tanger
115 000 DH,Année-Modèle:2016,Kilométrage:85 000 - 89 999,Type de carburant:Diesel,Marque:Ford,Modèle:Fiesta,Puissance fiscale:6 CV,Secteur:el_houda,"Type:Voitures, Offre", Agadir
88 000 DH,Année-Modèle:2015,Kilométrage:5 000 - 9 999,Type de carburant:Diesel,Marque:Fiat,Modèle:Punto,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Kénitra,Numéro vérifié 
29 000 DH,Année-Modèle:1993,Kilométrage:0 - 4 999,Type de carburant:Essence,Marque:Peugeot,Modèle:205,Puissance fiscale:-,Secteur:toute_la_ville,"Type:Voitures, Offre", Salé
29 000 DH,Année-Modèle:2007,Kilométrage:100 000 - 109 999,Type de carburant:Essence,Marque:Suzuki,Modèle:Alto,Puissance fiscale:5 CV,-,"Type:Voitures, Offre", Mediouna
68 000 DH,Année-Modèle:2006,Kilométrage:250 000 - 299 999,Type de carburant:Diesel,Marque:Toyota,Modèle:Corolla,Puissance fiscale:-,Secteur:ville_nouvelle,"Type:Voitures, Offre", Meknès
105 000 DH,Année-Modèle:2011,Kilométrage:180 000 - 189 999,Type de carburant:Diesel,Marque:Chevrolet,Modèle:Captiva,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Khouribga,Numéro vérifié 
75 000 DH,Année-Modèle:2010,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Renault,Modèle:Kangoo,Puissance fiscale:-,Secteur:mhamid,"Type:Voitures, Offre", Marrakech
66 000 DH,Année-Modèle:2008,Kilométrage:130 000 - 139 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Logan,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Oujda,Numéro vérifié 
64 000 DH,Année-Modèle:2012,Kilométrage:45 000 - 49 999,Type de carburant:Essence,Marque:Hyundai,Modèle:i 10,Puissance fiscale:-,-,"Type:Voitures, Offre", Casablanca
31 000 DH,Année-Modèle:1987,Kilométrage:300 000 - 349 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:205,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Khouribga
40 000 DH,Année-Modèle:2006,Kilométrage:25 000 - 29 999,Type de carburant:Essence,Marque:Chevrolet,Modèle:Aveo,Puissance fiscale:-,Secteur:oulfa,"Type:Voitures, Offre", Casablanca
38 000 DH,Année-Modèle:1994,Kilométrage:0 - 4 999,Type de carburant:Diesel,Marque:Renault,Modèle:Clio,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Safi,Numéro vérifié 
77 000 DH,Année-Modèle:2013,Kilométrage:130 000 - 139 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:206+,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
30 000 DH,Année-Modèle:1987,Kilométrage:150 000 - 159 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:205,Puissance fiscale:7 CV,Secteur:al_fida,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
48 000 DH,Année-Modèle:2012,Kilométrage:75 000 - 79 999,Type de carburant:Essence,Marque:Fiat,Modèle:Punto,Puissance fiscale:-,-,"Type:Voitures, Offre", Casablanca
130 000 DH,Année-Modèle:2013,Kilométrage:100 000 - 109 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:Boxer,Puissance fiscale:9 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
125 000 DH,Année-Modèle:2011,Kilométrage:90 000 - 94 999,Type de carburant:Diesel,Marque:Nissan,Modèle:Qashqai,Puissance fiscale:-,Secteur:val_danfa,"Type:Voitures, Offre", Casablanca
52 000 DH,Année-Modèle:2004,Kilométrage:15 000 - 19 999,Type de carburant:Diesel,Marque:Toyota,Modèle:other,Puissance fiscale:-,Secteur:guich_oudaya,"Type:Voitures, Offre", Rabat,Numéro vérifié 
62 000 DH,Année-Modèle:2004,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:BMW,Modèle:Serie 3,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Rabat,Numéro vérifié 
70 000 DH,Année-Modèle:2011,Kilométrage:130 000 - 139 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:206+,Puissance fiscale:-,-,"Type:Voitures, Offre", Meknès
105 000 DH,Année-Modèle:2016,Kilométrage:60 000 - 64 999,Type de carburant:Essence,Marque:Volkswagen,Modèle:Polo,Puissance fiscale:6 CV,Secteur:hay_izdihar,"Type:Voitures, Offre", Marrakech
132 000 DH,Année-Modèle:2009,Kilométrage:250 000 - 299 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Touran,Puissance fiscale:-,-,"Type:Voitures, Offre", Fès
50 000 DH,Année-Modèle:1991,Kilométrage:140 000 - 149 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:190,Puissance fiscale:8 CV,Secteur:massira_2,"Type:Voitures, Offre", Temara
78 000 DH,Année-Modèle:2015,Kilométrage:60 000 - 64 999,Type de carburant:Essence,Marque:Fiat,Modèle:Punto,Puissance fiscale:-,-,"Type:Voitures, Offre", El Jadida
128 000 DH,Année-Modèle:2014,Kilométrage:85 000 - 89 999,Type de carburant:Diesel,Marque:Nissan,Modèle:Juke,Puissance fiscale:-,-,"Type:Voitures, Offre", Casablanca
28 000 DH,Année-Modèle:1998,Kilométrage:0 - 4 999,Type de carburant:Essence,Marque:Daewoo,Modèle:Lanos,Puissance fiscale:-,Secteur:val_fleuri,"Type:Voitures, Offre", Tanger
69 000 DH,Année-Modèle:2016,Kilométrage:160 000 - 169 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Logan,Puissance fiscale:-,Secteur:la_gironde,"Type:Voitures, Offre", Casablanca
65 000 DH,Année-Modèle:2013,Kilométrage:75 000 - 79 999,Type de carburant:Essence,Marque:Hyundai,Modèle:i 10,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Marrakech,Numéro vérifié 
83 000 DH,Année-Modèle:2005,Kilométrage:190 000 - 199 999,Type de carburant:Diesel,Marque:Toyota,Modèle:Corolla verso,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Essaouira,Numéro vérifié 
95 000 DH,Année-Modèle:2010,Kilométrage:140 000 - 149 999,Type de carburant:Diesel,Marque:Renault,Modèle:Latitude,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
23 500 DH,Année-Modèle:2008,Kilométrage:35 000 - 39 999,Type de carburant:Essence,Marque:Chery,Modèle:QQ,Puissance fiscale:6 CV,Secteur:ouled_oujih,"Type:Voitures, Offre", Kénitra
195 000 DH,Année-Modèle:2010,Kilométrage:120 000 - 129 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:220,Puissance fiscale:9 CV,Secteur:yacoub_el_mansour,"Type:Voitures, Offre", Rabat
28 000 DH,Année-Modèle:1987,Kilométrage:190 000 - 199 999,Type de carburant:Diesel,Marque:Renault,Modèle:SUPER 5,Puissance fiscale:7 CV,Secteur:tilila,"Type:Voitures, Offre", Agadir
78 000 DH,Année-Modèle:2008,Kilométrage:120 000 - 129 999,Type de carburant:Diesel,Marque:Fiat,Modèle:Punto,Puissance fiscale:-,-,"Type:Voitures, Offre", Tanger
55 000 DH,Année-Modèle:2004,Kilométrage:250 000 - 299 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Polo,Puissance fiscale:-,Secteur:nahda1,"Type:Voitures, Offre", Temara
59 000 DH,Année-Modèle:2014,Kilométrage:85 000 - 89 999,Type de carburant:Essence,Marque:Suzuki,Modèle:Celerio,Puissance fiscale:6 CV,Secteur:maarif,"Type:Voitures, Offre", Casablanca
14 000 DH,Année-Modèle:1986,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Mazda,Modèle:626,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Fès,Numéro vérifié 
123 000 DH,Année-Modèle:2015,Kilométrage:65 000 - 69 999,Type de carburant:Diesel,Marque:Renault,Modèle:Fluence,Puissance fiscale:6 CV,Secteur:al_fida,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
61 000 DH,Année-Modèle:2005,Kilométrage:120 000 - 129 999,Type de carburant:Essence,Marque:Toyota,Modèle:Corolla,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Rabat,Numéro vérifié 
72 000 DH,Année-Modèle:2001,Kilométrage:190 000 - 199 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:GOLF 4,Puissance fiscale:-,Secteur:centre_ville,"Type:Voitures, Offre", Tanger
85 000 DH,Année-Modèle:2010,Kilométrage:130 000 - 139 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:207,Puissance fiscale:6 CV,Secteur:toute_la_ville,"Type:Voitures, Offre", Taza,Numéro vérifié 
200 000 DH,Année-Modèle:2016,Kilométrage:75 000 - 79 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Passat,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Rabat
90 000 DH,Année-Modèle:2005,Kilométrage:250 000 - 299 999,Type de carburant:Essence,Marque:Mercedes-Benz,Modèle:Classe CLS,Puissance fiscale:17 CV,-,"Type:Voitures, Offre", Rabat,Numéro vérifié 
60 000 DH,Année-Modèle:2003,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:Classe E,Puissance fiscale:11 CV,-,"Type:Voitures, Offre", Fès,Numéro vérifié 
75 000 DH,Année-Modèle:2012,Kilométrage:140 000 - 149 999,Type de carburant:Essence,Marque:Renault,Modèle:Clio,Puissance fiscale:-,-,"Type:Voitures, Offre", Tanger
240 000 DH,Année-Modèle:2013,Kilométrage:100 000 - 109 999,Type de carburant:Diesel,Marque:Hyundai,Modèle:Santa Fe,Puissance fiscale:9 CV,-,"Type:Voitures, Offre", Larache,Numéro vérifié 
55 000 DH,Année-Modèle:2003,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Polo,Puissance fiscale:-,-,"Type:Voitures, Offre", Tétouan
175 000 DH,Année-Modèle:1996,Kilométrage:110 000 - 119 999,Type de carburant:Diesel,Marque:Iveco,Modèle:Daily,Puissance fiscale:10 CV,-,"Type:Voitures, Offre", Casablanca
170 000 DH,Année-Modèle:2018,Kilométrage:20 000 - 24 999,Type de carburant:Diesel,Marque:Ford,Modèle:Focus,Puissance fiscale:-,Secteur:anfa,"Type:Voitures, Offre", Casablanca
130 000 DH,Année-Modèle:2010,Kilométrage:190 000 - 199 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Touran,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Tissa,Numéro vérifié 
68 000 DH,Année-Modèle:2004,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:307,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Rabat,Numéro vérifié 
140 000 DH,Année-Modèle:2013,Kilométrage:150 000 - 159 999,Type de carburant:Diesel,Marque:Opel,Modèle:Astra,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Rabat
45 000 DH,Année-Modèle:-,Kilométrage:-,Type de carburant:-,Marque:-,Modèle:-,Puissance fiscale:-,-,"Type:Voitures, Offre", Tanger,Numéro vérifié 
19 000 DH,Année-Modèle:1995,Kilométrage:450 000 - 499 999,Type de carburant:Essence,Marque:Fiat,Modèle:Uno,Puissance fiscale:-,Secteur:hay_hassani,"Type:Voitures, Offre", Casablanca
35 000 DH,Année-Modèle:1986,Kilométrage:5 000 - 9 999,Type de carburant:Diesel,Marque:Renault,Modèle:R9,Puissance fiscale:-,Secteur:autre_secteur,"Type:Voitures, Offre", Casablanca
118 000 DH,Année-Modèle:2016,Kilométrage:65 000 - 69 999,Type de carburant:Diesel,Marque:Renault,Modèle:Clio,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Fès,Numéro vérifié 
26 500 DH,Année-Modèle:1998,Kilométrage:90 000 - 94 999,Type de carburant:Essence,Marque:Toyota,Modèle:STARLET,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Agadir
87 000 DH,Année-Modèle:2016,Kilométrage:120 000 - 129 999,Type de carburant:Diesel,Marque:Citroen,Modèle:C3,Puissance fiscale:-,-,"Type:Voitures, Offre", Marrakech,Numéro vérifié 
19 000 DH,Année-Modèle:1995,Kilométrage:350 000 - 399 999,Type de carburant:Essence,Marque:Fiat,Modèle:Uno,Puissance fiscale:-,Secteur:maarif,"Type:Voitures, Offre", Casablanca
100 000 DH,Année-Modèle:2018,Kilométrage:10 000 - 14 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Logan,Puissance fiscale:-,-,"Type:Voitures, Offre", Tanger
60 000 DH,Année-Modèle:2007,Kilométrage:300 000 - 349 999,Type de carburant:Diesel,Marque:Fiat,Modèle:Linea,Puissance fiscale:-,Secteur:yacoub_el_mansour,"Type:Voitures, Offre", Rabat
55 000 DH,Année-Modèle:1992,Kilométrage:50 000 - 54 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:190,Puissance fiscale:10 CV,-,"Type:Voitures, Offre", Laäyoune,Numéro vérifié 
550 000 DH,Année-Modèle:1999,Kilométrage:400 000 - 449 999,Type de carburant:Diesel,Marque:Renault,Modèle:Megane,Puissance fiscale:-,Secteur:centre_ville,"Type:Voitures, Offre", Tanger
87 000 DH,Année-Modèle:2011,Kilométrage:150 000 - 159 999,Type de carburant:Diesel,Marque:Renault,Modèle:Kangoo,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
35 000 DH,Année-Modèle:1986,Kilométrage:190 000 - 199 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Jetta,Puissance fiscale:6 CV,Secteur:drissia,"Type:Voitures, Offre", Tanger
50 000 DH,Année-Modèle:1996,Kilométrage:300 000 - 349 999,Type de carburant:Diesel,Marque:Renault,Modèle:19,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Tanger
45 000 DH,Année-Modèle:2004,Kilométrage:100 000 - 109 999,Type de carburant:Diesel,Marque:Citroen,Modèle:XSARA,Puissance fiscale:7 CV,Secteur:hay_riad,"Type:Voitures, Offre", Rabat
95 000 DH,Année-Modèle:2010,Kilométrage:5 000 - 9 999,Type de carburant:Essence,Marque:Honda,Modèle:Accord,Puissance fiscale:-,Secteur:derb_omar,"Type:Voitures, Offre", Casablanca
29 000 DH,Année-Modèle:2002,Kilométrage:80 000 - 84 999,Type de carburant:Essence,Marque:Fiat,Modèle:Uno,Puissance fiscale:-,Secteur:sala_el_jadida,"Type:Voitures, Offre", Salé
20 000 DH,Année-Modèle:1982,Kilométrage:30 000 - 34 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:240,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Nador,Numéro vérifié 
69 500 DH,Année-Modèle:2015,Kilométrage:100 000 - 109 999,Type de carburant:Essence,Marque:Kia,Modèle:Picanto,Puissance fiscale:-,Secteur:hay_salam,"Type:Voitures, Offre", Salé
21 000 DH,Année-Modèle:1992,Kilométrage:300 000 - 349 999,Type de carburant:Essence,Marque:Renault,Modèle:SUPER 5,Puissance fiscale:-,Secteur:oulfa,"Type:Voitures, Offre", Casablanca
50 000 DH,Année-Modèle:1991,Kilométrage:170 000 - 179 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:190,Puissance fiscale:10 CV,Secteur:hay_riad,"Type:Voitures, Offre", Rabat
700 000 DH,Année-Modèle:2013,Kilométrage:0 - 4 999,Type de carburant:Essence,Marque:Fiat,Modèle:Punto,Puissance fiscale:-,-,"Type:Voitures, Offre", Kénitra
21 000 DH,Année-Modèle:1990,Kilométrage:80 000 - 84 999,Type de carburant:Essence,Marque:Renault,Modèle:19,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Ain Harrouda,Numéro vérifié 
298 000 DH,Année-Modèle:2014,Kilométrage:95 000 - 99 999,Type de carburant:Diesel,Marque:Land Rover,Modèle:Range Rover Evoque,Puissance fiscale:9 CV,Secteur:autre_secteur,"Type:Voitures, Offre", Rabat,Numéro vérifié 
88 000 DH,Année-Modèle:2008,Kilométrage:180 000 - 189 999,Type de carburant:Diesel,Marque:Toyota,Modèle:Auris,Puissance fiscale:5 CV,-,"Type:Voitures, Offre", Agadir
35 000 DH,Année-Modèle:1986,Kilométrage:15 000 - 19 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:306,Puissance fiscale:-,Secteur:ain_chock,"Type:Voitures, Offre", Casablanca
85 000 DH,Année-Modèle:2013,Kilométrage:45 000 - 49 999,Type de carburant:Essence,Marque:Ford,Modèle:Ka,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Rabat
40 000 DH,Année-Modèle:2007,Kilométrage:110 000 - 119 999,Type de carburant:Essence,Marque:Dacia,Modèle:Logan,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Bouskoura,Numéro vérifié 
42 000 DH,Année-Modèle:2002,Kilométrage:160 000 - 169 999,Type de carburant:Essence,Marque:Hyundai,Modèle:Santa Fe,Puissance fiscale:11 CV,-,"Type:Voitures, Offre", Casablanca
43 000 DH,Année-Modèle:2009,Kilométrage:170 000 - 179 999,Type de carburant:Essence,Marque:Peugeot,Modèle:206,Puissance fiscale:-,Secteur:toute_la_ville,"Type:Voitures, Offre", Khouribga
48 000 DH,Année-Modèle:1993,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Renault,Modèle:19,Puissance fiscale:-,Secteur:le_centreville,"Type:Voitures, Offre", Agadir
78 000 DH,Année-Modèle:2010,Kilométrage:20 000 - 24 999,Type de carburant:Diesel,Marque:Renault,Modèle:Kangoo,Puissance fiscale:-,-,"Type:Voitures, Offre", Tanger
